outlet,author,rating,text,date_posted
Anytime Fitness Admiralty,yoyoy tooy,5,wonderful gym,Date not found
Anytime Fitness Admiralty,lim kiat hao,1,It's closed,Date not found
Anytime Fitness Admiralty,Wanted Phoenix,5,This is really sick place. I mean its awesome,Date not found
Anytime Fitness Admiralty,Nicholas Hau,5,good equipments and nice staff,Date not found
Anytime Fitness Admiralty,Hari Kishan Ramesh Kumar,5,Great ambience and vibes!,Date not found
Anytime Fitness Admiralty,ArtHoney Hazizi,4,Small area but OK.,Date not found
Anytime Fitness Admiralty,Bjorn VELTMANS,3,Small but does the work,Date not found
Anytime Fitness Admiralty,Ari Syukri,5,"My hood, my gym <3",Date not found
Anytime Fitness Admiralty,Hammim Mohamad,5,The right gym for the right amount of equipment.,Date not found
Anytime Fitness Admiralty,Arifin,5,Good equipment,Date not found
Anytime Fitness Admiralty,Syasyanadiah Sulaimi,5,nice place!!,Date not found
Anytime Fitness Admiralty,md azizul Islam,3,Nice,Date not found
Anytime Fitness Admiralty,Eng Song Teck,5,Busy during weekdays,Date not found
Anytime Fitness Admiralty,Owen Tan,5,Clean,Date not found
Anytime Fitness Admiralty,vinod vinay,5,My Fitness Partner,Date not found
Anytime Fitness Admiralty,Jason wong,1,There are too few equipments. There is only one power rack and no pull-downs or rowing for back training.,Date not found
Anytime Fitness Admiralty,高艳冬,1,"The phone call is not connected, how to apply for membership",Date not found
Anytime Fitness Admiralty,qibing liao,5,The equipment is very new and you can exercise anytime you want because the business hours are anytime 👍 …,Date not found
Anytime Fitness Admiralty,jesmond lim,5,"The place is nice, it has everything you need. 👍🏻👍🏻👍🏻 …",Date not found
Anytime Fitness Admiralty,Jayden Leow,1,"Inconsiderate of others, forcing others to stay",Date not found
Anytime Fitness Admiralty,Jacob nG,5,,Date not found
Anytime Fitness Admiralty,V. BABU,5,,Date not found
Anytime Fitness Admiralty,Arvind Swamy,1,,Date not found
Anytime Fitness Admiralty,Joey Ng,5,,Date not found
Anytime Fitness Admiralty,Rong Sheng Kiw,5,,Date not found
Anytime Fitness Admiralty,Bryan Oh,5,,Date not found
Anytime Fitness Admiralty,Kyan,5,,Date not found
Anytime Fitness Admiralty,Brandon Goh,5,,Date not found
Anytime Fitness Admiralty,Cliffordthecorgi,5,,Date not found
Anytime Fitness Admiralty,Rajes Quinn,5,,Date not found
Anytime Fitness Admiralty,Dhakshesh,5,,Date not found
Anytime Fitness Admiralty,Martin Yan,5,,Date not found
Anytime Fitness Admiralty,Tan Gareth,5,,Date not found
Anytime Fitness Admiralty,Leo Liao,5,,Date not found
Anytime Fitness Admiralty,Preston Lim,5,,Date not found
Anytime Fitness Admiralty,Muhammad Amirul Adli (Strongman),5,,Date not found
Anytime Fitness Admiralty,Derek Lee,1,,Date not found
Anytime Fitness Admiralty,Julius Caesar Abanilla,2,,Date not found
Anytime Fitness Admiralty,SY WONDERFU,5,,Date not found
Anytime Fitness Admiralty,Jonathan,4,,Date not found
Anytime Fitness Admiralty,gaNesh Nesh,5,,Date not found
Anytime Fitness Admiralty,Sreeram Mudavoor,5,,Date not found
Anytime Fitness Admiralty,aidil sofyan,3,,Date not found
Anytime Fitness Admiralty,kasiang,5,,Date not found
